FID,fid,the_geom,NAME,UNIT,VILCODE,EACODE,TACODE,DISTCODE,TANAME,DISTRICT,UTMEAST,UTMNORTH,X_COORD,Y_COORD
mw_villagespoints.35143,35143,POINT (34.9162609022113 -15.650021944067444),Samama,Vil,30506021020,30506021,30506,305,TA Kuntaja,Blantyre,705409.7813,8268849.75,34.91609,-15.63163
mw_villagespoints.35144,35144,POINT (34.938924840103006 -15.655515406190496),Chileka Mission,Vil,30506022099,30506022,30506,305,TA Kuntaja,Blantyre,707834.4375,8268219.75,34.93875,-15.63713
mw_villagespoints.35145,35145,POINT (34.938924840103006 -15.655515406190496),Mwansambo,Vil,30506022021,30506022,30506,305,TA Kuntaja,Blantyre,707834.4375,8268219.75,34.93875,-15.63713
mw_villagespoints.35146,35146,POINT (34.938924840103006 -15.655515406190496),Kanjedza Tc,Vil,30506022098,30506022,30506,305,TA Kuntaja,Blantyre,707834.4375,8268219.75,34.93875,-15.63713
mw_villagespoints.35147,35147,POINT (34.97078801751708 -15.660033735291234),Chitawira,Vil,30506023078,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35148,35148,POINT (34.97078801751708 -15.660033735291234),Chuma,Vil,30506023064,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35149,35149,POINT (34.97078801751708 -15.660033735291234),Chinseu,Vil,30506023022,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35150,35150,POINT (34.97078801751708 -15.660033735291234),Tambala,Vil,30506023066,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35151,35151,POINT (34.97078801751708 -15.660033735291234),Malizani,Vil,30506023067,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35152,35152,POINT (34.97078801751708 -15.660033735291234),Denga,Vil,30506023070,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35153,35153,POINT (34.97078801751708 -15.660033735291234),Golowa,Vil,30506023068,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35154,35154,POINT (34.97078801751708 -15.660033735291234),Dambo,Vil,30506023069,30506023,30506,305,TA Kuntaja,Blantyre,711246.375,8267688.25,34.97061,-15.64165
mw_villagespoints.35155,35155,POINT (34.961016685808275 -15.663505488932442),Temani,Vil,30506024063,30506024,30506,305,TA Kuntaja,Blantyre,710195.0938,8267313.75,34.96084,-15.64512
mw_villagespoints.35156,35156,POINT (34.961016685808275 -15.663505488932442),Tambala,Vil,30506024066,30506024,30506,305,TA Kuntaja,Blantyre,710195.0938,8267313.75,34.96084,-15.64512
mw_villagespoints.35157,35157,POINT (34.961016685808275 -15.663505488932442),Mpinganjira,Vil,30506024077,30506024,30506,305,TA Kuntaja,Blantyre,710195.0938,8267313.75,34.96084,-15.64512
mw_villagespoints.35158,35158,POINT (34.961016685808275 -15.663505488932442),Chinseu,Vil,30506024022,30506024,30506,305,TA Kuntaja,Blantyre,710195.0938,8267313.75,34.96084,-15.64512
mw_villagespoints.35159,35159,POINT (34.961016685808275 -15.663505488932442),Nkata,Vil,30506024023,30506024,30506,305,TA Kuntaja,Blantyre,710195.0938,8267313.75,34.96084,-15.64512
mw_villagespoints.35160,35160,POINT (34.961016685808275 -15.663505488932442),Dambo,Vil,30506024069,30506024,30506,305,TA Kuntaja,Blantyre,710195.0938,8267313.75,34.96084,-15.64512
mw_villagespoints.35161,35161,POINT (34.94720151517089 -15.669088914799078),Temani,Vil,30506025063,30506025,30506,305,TA Kuntaja,Blantyre,708708.125,8266709.5,34.94703,-15.6507
mw_villagespoints.35162,35162,POINT (34.94720151517089 -15.669088914799078),Botomani,Vil,30506025065,30506025,30506,305,TA Kuntaja,Blantyre,708708.125,8266709.5,34.94703,-15.6507
mw_villagespoints.35163,35163,POINT (34.94720151517089 -15.669088914799078),Solomoni,Vil,30506025024,30506025,30506,305,TA Kuntaja,Blantyre,708708.125,8266709.5,34.94703,-15.6507
mw_villagespoints.35164,35164,POINT (34.94720151517089 -15.669088914799078),Nkata,Vil,30506025023,30506025,30506,305,TA Kuntaja,Blantyre,708708.125,8266709.5,34.94703,-15.6507
mw_villagespoints.35165,35165,POINT (34.94720151517089 -15.669088914799078),Chiwaya,Vil,30506025057,30506025,30506,305,TA Kuntaja,Blantyre,708708.125,8266709.5,34.94703,-15.6507
mw_villagespoints.35166,35166,POINT (34.92754552881646 -15.671307358565755),Mtantha Salimu,Vil,30506026025,30506026,30506,305,TA Kuntaja,Blantyre,706598.4063,8266483.25,34.92737,-15.65292
mw_villagespoints.35167,35167,POINT (34.92754552881646 -15.671307358565755),Mbanda,Vil,30506026107,30506026,30506,305,TA Kuntaja,Blantyre,706598.4063,8266483.25,34.92737,-15.65292
mw_villagespoints.35168,35168,POINT (34.92754552881646 -15.671307358565755),Beni,Vil,30506026123,30506026,30506,305,TA Kuntaja,Blantyre,706598.4063,8266483.25,34.92737,-15.65292
mw_villagespoints.35169,35169,POINT (34.92754552881646 -15.671307358565755),James,Vil,30506026124,30506026,30506,305,TA Kuntaja,Blantyre,706598.4063,8266483.25,34.92737,-15.65292
mw_villagespoints.35170,35170,POINT (34.92754552881646 -15.671307358565755),Mchenga,Vil,30506026125,30506026,30506,305,TA Kuntaja,Blantyre,706598.4063,8266483.25,34.92737,-15.65292
mw_villagespoints.35171,35171,POINT (34.94538057205769 -15.68463607823071),Chimkango,Vil,30506027141,30506027,30506,305,TA Kuntaja,Blantyre,708497.0938,8264990.75,34.94521,-15.66625
mw_villagespoints.35172,35172,POINT (34.94538057205769 -15.68463607823071),Pambaza,Vil,30506027093,30506027,30506,305,TA Kuntaja,Blantyre,708497.0938,8264990.75,34.94521,-15.66625
mw_villagespoints.35173,35173,POINT (34.94538057205769 -15.68463607823071),Dzimphonje,Vil,30506027030,30506027,30506,305,TA Kuntaja,Blantyre,708497.0938,8264990.75,34.94521,-15.66625
mw_villagespoints.35174,35174,POINT (34.94538057205769 -15.68463607823071),Chaola,Vil,30506027101,30506027,30506,305,TA Kuntaja,Blantyre,708497.0938,8264990.75,34.94521,-15.66625
mw_villagespoints.35175,35175,POINT (34.98870693142777 -15.711955205834844),Maneya Chanza,Vil,30506028027,30506028,30506,305,TA Kuntaja,Blantyre,713113.7977,8261924.25,34.98853,-15.69357
mw_villagespoints.35176,35176,POINT (34.98870693142777 -15.711955205834844),Ori Farm,Vil,30506028079,30506028,30506,305,TA Kuntaja,Blantyre,713113.7977,8261924.25,34.98853,-15.69357
mw_villagespoints.35177,35177,POINT (34.98870693142777 -15.711955205834844),Chikunda Farm,Vil,30506028080,30506028,30506,305,TA Kuntaja,Blantyre,713113.7977,8261924.25,34.98853,-15.69357
mw_villagespoints.35178,35178,POINT (34.98870693142777 -15.711955205834844),Makwinja,Vil,30506028081,30506028,30506,305,TA Kuntaja,Blantyre,713113.7977,8261924.25,34.98853,-15.69357
mw_villagespoints.35179,35179,POINT (34.98275097709663 -15.745632292639419),Mulunguzi,Vil,30506029055,30506029,30506,305,TA Kuntaja,Blantyre,712440.3493,8258203.25,34.98257,-15.72725
mw_villagespoints.35180,35180,POINT (34.94890776173925 -15.705891634021112),Chintumbila,Vil,30506030029,30506030,30506,305,TA Kuntaja,Blantyre,708853.5938,8262635,34.94873,-15.6875
mw_villagespoints.35181,35181,POINT (34.94890776173925 -15.705891634021112),Kachiwala,Vil,30506030076,30506030,30506,305,TA Kuntaja,Blantyre,708853.5938,8262635,34.94873,-15.6875
mw_villagespoints.35182,35182,POINT (34.94890776173925 -15.705891634021112),John,Vil,30506030075,30506030,30506,305,TA Kuntaja,Blantyre,708853.5938,8262635,34.94873,-15.6875
mw_villagespoints.35183,35183,POINT (34.93163461644098 -15.694675219117407),Dzimphonje,Vil,30506031030,30506031,30506,305,TA Kuntaja,Blantyre,707013.25,8263893.25,34.93146,-15.67629
mw_villagespoints.35184,35184,POINT (34.93163461644098 -15.694675219117407),Njolomole,Vil,30506031092,30506031,30506,305,TA Kuntaja,Blantyre,707013.25,8263893.25,34.93146,-15.67629
mw_villagespoints.35185,35185,POINT (34.93163461644098 -15.694675219117407),Pambaza,Vil,30506031093,30506031,30506,305,TA Kuntaja,Blantyre,707013.25,8263893.25,34.93146,-15.67629
mw_villagespoints.35186,35186,POINT (34.93163461644098 -15.694675219117407),Muotcha,Vil,30506031094,30506031,30506,305,TA Kuntaja,Blantyre,707013.25,8263893.25,34.93146,-15.67629
mw_villagespoints.35187,35187,POINT (34.928435983255035 -15.712830202033194),Ntiza,Vil,30506032031,30506032,30506,305,TA Kuntaja,Blantyre,706652.0313,8261887.25,34.92826,-15.69444
mw_villagespoints.35188,35188,POINT (34.928435983255035 -15.712830202033194),Ntefula,Vil,30506032061,30506032,30506,305,TA Kuntaja,Blantyre,706652.0313,8261887.25,34.92826,-15.69444
mw_villagespoints.35189,35189,POINT (34.90146657379687 -15.722435204183858),Mazongoza,Vil,30506033102,30506033,30506,305,TA Kuntaja,Blantyre,703751.5,8260850.5,34.9013,-15.70405
mw_villagespoints.35190,35190,POINT (34.90146657379687 -15.722435204183858),Kambuzi,Vil,30506033032,30506033,30506,305,TA Kuntaja,Blantyre,703751.5,8260850.5,34.9013,-15.70405
mw_villagespoints.35191,35191,POINT (34.91787920710115 -15.740325742180886),Kiri,Vil,30506034131,30506034,30506,305,TA Kuntaja,Blantyre,705492.7813,8258854.75,34.91771,-15.72194
mw_villagespoints.35192,35192,POINT (34.91787920710115 -15.740325742180886),Mulima,Vil,30506034033,30506034,30506,305,TA Kuntaja,Blantyre,705492.7813,8258854.75,34.91771,-15.72194
mw_villagespoints.35193,35193,POINT (34.93126841070719 -15.73665178022639),Belson,Vil,30506035034,30506035,30506,305,TA Kuntaja,Blantyre,706931.5625,8259248.25,34.93109,-15.71826
mw_villagespoints.35194,35194,POINT (34.93126841070719 -15.73665178022639),Katema,Vil,30506035060,30506035,30506,305,TA Kuntaja,Blantyre,706931.5625,8259248.25,34.93109,-15.71826
mw_villagespoints.35195,35195,POINT (34.93126841070719 -15.73665178022639),Mulima,Vil,30506035033,30506035,30506,305,TA Kuntaja,Blantyre,706931.5625,8259248.25,34.93109,-15.71826
mw_villagespoints.35196,35196,POINT (34.93126841070719 -15.73665178022639),Mtiza,Vil,30506035031,30506035,30506,305,TA Kuntaja,Blantyre,706931.5625,8259248.25,34.93109,-15.71826
mw_villagespoints.35197,35197,POINT (34.92216291641296 -15.75846443832164),Lapani,Vil,30506036090,30506036,30506,305,TA Kuntaja,Blantyre,705933.625,8256843.25,34.92199,-15.74008
mw_villagespoints.35198,35198,POINT (34.92216291641296 -15.75846443832164),Tsoka,Vil,30506036089,30506036,30506,305,TA Kuntaja,Blantyre,705933.625,8256843.25,34.92199,-15.74008
mw_villagespoints.35199,35199,POINT (34.92216291641296 -15.75846443832164),Belson,Vil,30506036034,30506036,30506,305,TA Kuntaja,Blantyre,705933.625,8256843.25,34.92199,-15.74008
mw_villagespoints.35200,35200,POINT (34.92216291641296 -15.75846443832164),Matanga,Vil,30506036103,30506036,30506,305,TA Kuntaja,Blantyre,705933.625,8256843.25,34.92199,-15.74008
mw_villagespoints.35201,35201,POINT (34.90097768321168 -15.749731530337527),Chimutu,Vil,30506037035,30506037,30506,305,TA Kuntaja,Blantyre,703671.9053,8257830.25,34.90081,-15.73134
mw_villagespoints.35202,35202,POINT (34.872320324290875 -15.76875069171877),Kamwendo,Vil,30506038036,30506038,30506,305,TA Kuntaja,Blantyre,700581.9063,8255753,34.87215,-15.75036
mw_villagespoints.35203,35203,POINT (34.872320324290875 -15.76875069171877),Ulaya,Vil,30506038113,30506038,30506,305,TA Kuntaja,Blantyre,700581.9063,8255753,34.87215,-15.75036
mw_villagespoints.35204,35204,POINT (34.872320324290875 -15.76875069171877),Kajawo,Vil,30506038087,30506038,30506,305,TA Kuntaja,Blantyre,700581.9063,8255753,34.87215,-15.75036
mw_villagespoints.35205,35205,POINT (34.872320324290875 -15.76875069171877),Adamu,Vil,30506038091,30506038,30506,305,TA Kuntaja,Blantyre,700581.9063,8255753,34.87215,-15.75036
mw_villagespoints.35206,35206,POINT (34.88478641150313 -15.801745671255265),Bwanasompho,Vil,30506039037,30506039,30506,305,TA Kuntaja,Blantyre,701885.125,8252089.75,34.88462,-15.78336
mw_villagespoints.35207,35207,POINT (34.88478641150313 -15.801745671255265),Kajawo,Vil,30506039087,30506039,30506,305,TA Kuntaja,Blantyre,701885.125,8252089.75,34.88462,-15.78336
mw_villagespoints.35208,35208,POINT (34.89437466645969 -15.775673724085648),Lapani,Vil,30506040090,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35209,35209,POINT (34.89437466645969 -15.775673724085648),Chamba,Vil,30506040088,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35210,35210,POINT (34.89437466645969 -15.775673724085648),Adamu,Vil,30506040091,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35211,35211,POINT (34.89437466645969 -15.775673724085648),Tsoka,Vil,30506040089,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35212,35212,POINT (34.89437466645969 -15.775673724085648),Kajawo,Vil,30506040087,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35213,35213,POINT (34.89437466645969 -15.775673724085648),Ndeketa,Vil,30506040038,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35214,35214,POINT (34.89437466645969 -15.775673724085648),Bwanasompho,Vil,30506040037,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35215,35215,POINT (34.89437466645969 -15.775673724085648),Kamwendo,Vil,30506040036,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35216,35216,POINT (34.89437466645969 -15.775673724085648),Jeweta,Vil,30506040039,30506040,30506,305,TA Kuntaja,Blantyre,702938.4375,8254965.75,34.8942,-15.75729
mw_villagespoints.35217,35217,POINT (34.945818331400055 -15.774239274816198),Nzigala,Vil,30506041043,30506041,30506,305,TA Kuntaja,Blantyre,708452.6969,8255074.25,34.94564,-15.75585
mw_villagespoints.35218,35218,POINT (34.945818331400055 -15.774239274816198),Zinganguo,Vil,30506041042,30506041,30506,305,TA Kuntaja,Blantyre,708452.6969,8255074.25,34.94564,-15.75585
mw_villagespoints.35219,35219,POINT (34.945818331400055 -15.774239274816198),Jeweta,Vil,30506041039,30506041,30506,305,TA Kuntaja,Blantyre,708452.6969,8255074.25,34.94564,-15.75585
mw_villagespoints.35220,35220,POINT (34.945818331400055 -15.774239274816198),Kapenuka,Vil,30506041100,30506041,30506,305,TA Kuntaja,Blantyre,708452.6969,8255074.25,34.94564,-15.75585
mw_villagespoints.35221,35221,POINT (34.91740383034976 -15.797423285562992),Kapenuka,Vil,30506042100,30506042,30506,305,TA Kuntaja,Blantyre,705384.3438,8252536.5,34.91723,-15.77904
mw_villagespoints.35222,35222,POINT (34.91740383034976 -15.797423285562992),Chamba,Vil,30506042088,30506042,30506,305,TA Kuntaja,Blantyre,705384.3438,8252536.5,34.91723,-15.77904
mw_villagespoints.35223,35223,POINT (34.91740383034976 -15.797423285562992),Nzigala,Vil,30506042043,30506042,30506,305,TA Kuntaja,Blantyre,705384.3438,8252536.5,34.91723,-15.77904
mw_villagespoints.35224,35224,POINT (34.91740383034976 -15.797423285562992),Chibwana,Vil,30506042028,30506042,30506,305,TA Kuntaja,Blantyre,705384.3438,8252536.5,34.91723,-15.77904
mw_villagespoints.35225,35225,POINT (34.91740383034976 -15.797423285562992),Peter,Vil,30506042040,30506042,30506,305,TA Kuntaja,Blantyre,705384.3438,8252536.5,34.91723,-15.77904
mw_villagespoints.35226,35226,POINT (34.945003745190064 -15.793066548103232),Chibwana,Vil,30506043028,30506043,30506,305,TA Kuntaja,Blantyre,708346.1563,8252991.5,34.94483,-15.77468
mw_villagespoints.35227,35227,POINT (34.945003745190064 -15.793066548103232),Mpasuka,Vil,30506043143,30506043,30506,305,TA Kuntaja,Blantyre,708346.1563,8252991.5,34.94483,-15.77468
mw_villagespoints.35228,35228,POINT (34.9588824256695 -15.775922480808353),Zinganguo,Vil,30506044042,30506044,30506,305,TA Kuntaja,Blantyre,709850.9688,8254875,34.95871,-15.75754
mw_villagespoints.35229,35229,POINT (34.962673033680936 -15.771069841343481),Mitsidi,Vil,30506045041,30506045,30506,305,TA Kuntaja,Blantyre,710262.1875,8255408.25,34.9625,-15.75268
mw_villagespoints.35230,35230,POINT (34.962673033680936 -15.771069841343481),Zinganguo,Vil,30506045042,30506045,30506,305,TA Kuntaja,Blantyre,710262.1875,8255408.25,34.9625,-15.75268
mw_villagespoints.35231,35231,POINT (34.962673033680936 -15.771069841343481),Nzigala,Vil,30506045043,30506045,30506,305,TA Kuntaja,Blantyre,710262.1875,8255408.25,34.9625,-15.75268
mw_villagespoints.35232,35232,POINT (34.961230978243236 -15.782495380840041),Anderson,Vil,30506046044,30506046,30506,305,TA Kuntaja,Blantyre,710095.875,8254145.25,34.96105,-15.76411
mw_villagespoints.35233,35233,POINT (34.965811487746656 -15.785571452793977),Anderson,Vil,30506047044,30506047,30506,305,TA Kuntaja,Blantyre,710583.5464,8253800.25,34.96563,-15.76718
mw_villagespoints.35234,35234,POINT (34.97224734435829 -15.781882956755029),Anderson,Vil,30506048044,30506048,30506,305,TA Kuntaja,Blantyre,711277.0313,8254202,34.97207,-15.7635
mw_villagespoints.35235,35235,POINT (34.96733144920566 -15.79117810865318),Anderson,Vil,30506049044,30506049,30506,305,TA Kuntaja,Blantyre,710740.625,8253178.25,34.96715,-15.77279
mw_villagespoints.35236,35236,POINT (34.962955505465224 -15.800649031565968),Pensulo,Vil,30506050047,30506050,30506,305,TA Kuntaja,Blantyre,710261.9375,8252134.5,34.96278,-15.78226
mw_villagespoints.35237,35237,POINT (34.96678316236415 -15.80497880488692),Kausiwa,Vil,30506051048,30506051,30506,305,TA Kuntaja,Blantyre,710667.5938,8251651.5,34.96661,-15.78659
mw_villagespoints.35238,35238,POINT (34.96678316236415 -15.80497880488692),Pensulo,Vil,30506051047,30506051,30506,305,TA Kuntaja,Blantyre,710667.5938,8251651.5,34.96661,-15.78659
mw_villagespoints.35239,35239,POINT (34.97962277336417 -15.80429288921372),Kausiwa,Vil,30506052048,30506052,30506,305,TA Kuntaja,Blantyre,712044.0625,8251714.5,34.97944,-15.78591
mw_villagespoints.35240,35240,POINT (34.97481713409298 -15.80959783059888),Kausiwa,Vil,30506053048,30506053,30506,305,TA Kuntaja,Blantyre,711523.625,8251132.25,34.97464,-15.79121
mw_villagespoints.35241,35241,POINT (34.97380079887053 -15.812613791482747),Kausiwa,Vil,30506054048,30506054,30506,305,TA Kuntaja,Blantyre,711411.5938,8250799.5,34.97362,-15.79423
mw_villagespoints.35242,35242,POINT (34.97321119082981 -15.818160460827746),Kausiwa,Vil,30506055048,30506055,30506,305,TA Kuntaja,Blantyre,711342.6563,8250186.25,34.97303,-15.79977
mw_villagespoints.35243,35243,POINT (34.97321119082981 -15.818160460827746),Maliro,Vil,30506055133,30506055,30506,305,TA Kuntaja,Blantyre,711342.6563,8250186.25,34.97303,-15.79977
mw_villagespoints.35244,35244,POINT (34.833296589410494 -15.516824909277132),Nkula Tc,Vil,30506802138,30506802,30506,305,TA Kuntaja,Blantyre,696640.6563,8283667.75,34.83313,-15.49844
mw_villagespoints.35245,35245,POINT (34.833296589410494 -15.516824909277132),Nseula,Vil,30506802001,30506802,30506,305,TA Kuntaja,Blantyre,696640.6563,8283667.75,34.83313,-15.49844
mw_villagespoints.35246,35246,POINT (34.833296589410494 -15.516824909277132),Escom Model,Vil,30506802135,30506802,30506,305,TA Kuntaja,Blantyre,696640.6563,8283667.75,34.83313,-15.49844
mw_villagespoints.35247,35247,POINT (34.833296589410494 -15.516824909277132),Msakanene,Vil,30506802137,30506802,30506,305,TA Kuntaja,Blantyre,696640.6563,8283667.75,34.83313,-15.49844
